event,date,region,netplay,version,p1name,p1char1,p1char2,p1char3,p2name,p2char1,p2char2,p2char3,url
"Kumite, Bonanze",2019-10-05,North America,1,2E+ Final,Facade,MF,FI,DB,Bonanze,BW,DB,CE,https://youtu.be/mDSck7xDt3g?t=9623
Casual Matches,2019-10-07,North America,1,2E+ Final,Ibel720,MF,DB,PC,Wingit,PC,N,N,https://youtu.be/1JENGhh-ubs
Casual Matches,2019-10-08,North America,1,2E+ Final,WIngit,VA,PS,PC,DRC,PW,SQ,BB,https://youtu.be/6wT4R4EgG6o
Casual Matches,2019-10-10,North America,1,2E+ Final,Cuban Chris,VA,CE,BB,WIngit,VA,PS,PC,https://youtu.be/RB6S-0ItDzc
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Drip,MF,N,N,Dylan,VA,PS,N,https://youtu.be/5sFTpxh2V4k?t=1697
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Ramsnacks,MF,PW,BB,https://youtu.be/5sFTpxh2V4k?t=2358
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,Hagith,MF,BW,N,https://youtu.be/5sFTpxh2V4k?t=3200
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Luminum,VA,EL,N,Age,BW,SQ,CE,https://youtu.be/5sFTpxh2V4k?t=4011
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Dylan,VA,PS,N,Mao,DB,BB,PC,https://youtu.be/5sFTpxh2V4k?t=4703
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Age,BW,SQ,CE,Hagith,MF,BW,N,https://youtu.be/5sFTpxh2V4k?t=5179
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Mao,DB,BB,PC,https://youtu.be/5sFTpxh2V4k?t=5750
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Age,BW,SQ,CE,No Funny Name,FI,CE,BB,https://youtu.be/5sFTpxh2V4k?t=7187
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Mao,DB,BB,PC,Crazy Diamond,VA,CE,N,https://youtu.be/5sFTpxh2V4k?t=7798
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Luminum,VA,EL,N,https://youtu.be/5sFTpxh2V4k?t=8735
Skullgirls OCE Ranbats,2019-10-11,Oceania,1,2E+ Final,Mao,DB,BB,PC,Crazy Diamond,VA,CE,BB,https://youtu.be/5sFTpxh2V4k?t=10005
Casual Matches,2019-10-11,South America,1,2E+ Final,Shovel,PC,RF,N,Hime,FU,DB,N,https://youtu.be/d9rnNmceMd0?t=1103
Casual Matches,2019-10-11,South America,1,2E+ Final,Raposa,DB,PC,BB,Kima,RF,PW,DB,https://youtu.be/d9rnNmceMd0?t=3217
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Yew,MF,N,N,Waranoi,SQ,N,N,https://youtu.be/vTQFAGEvFco?t=7828
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Reb46,BW,DB,FU,Lex,VA,MF,DB,https://youtu.be/vTQFAGEvFco?t=8468
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Todes,BW,VA,N,Mr Peck,PC,RF,PS,https://youtu.be/vTQFAGEvFco?t=9215
Revolution 2019,2019-10-12,Europe,0,2E+ Final,bigbandpro69,BW,BB,N,Waranoi,SQ,N,N,https://youtu.be/vTQFAGEvFco?t=9699
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Sanji,BB,PC,BW,Smile,PC,SQ,BB,https://youtu.be/vTQFAGEvFco?t=10413
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Neffros,VA,SQ,N,Ravioli,MF,DB,FU,https://youtu.be/vTQFAGEvFco?t=11357
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Bigtonney,SQ,BB,N,Sanji,BB,PC,BW,https://youtu.be/vTQFAGEvFco?t=12171
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Reb46,BW,DB,FU,Waranoi,SQ,N,N,https://youtu.be/vTQFAGEvFco?t=12898
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Reb46,BW,DB,FU,Mandarinen,DB,BB,N,https://youtu.be/vTQFAGEvFco?t=13465
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Bigtonney,SQ,BB,N,Bombad,MF,PW,CE,https://youtu.be/vTQFAGEvFco?t=13932
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Mr Peck,PC,RF,PS,Neffros,VA,SQ,N,https://youtu.be/vTQFAGEvFco?t=14580
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Reb46,BW,DB,FU,Ravioli,MF,DB,FU,https://youtu.be/vTQFAGEvFco?t=15306
Revolution 2019,2019-10-12,Europe,0,2E+ Final,bigbandpro69,BW,BB,N,Sanji,BB,PC,BW,https://youtu.be/vTQFAGEvFco?t=16106
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Bigtonney,SQ,BB,N,Neffros,VA,SQ,N,https://youtu.be/vTQFAGEvFco?t=16575
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Reb46,BW,DB,FU,bigbandpro69,BW,BB,N,https://youtu.be/vTQFAGEvFco?t=17219
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Sanji,BB,PC,BW,Mr Peck,PC,RF,PS,https://youtu.be/vTQFAGEvFco?t=18101
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Neffros,VA,SQ,N,bigbandpro69,BW,BB,N,https://youtu.be/cOxovqWX3sU?t=230
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Neffros,VA,SQ,N,Sanji,BB,PC,BW,https://youtu.be/cOxovqWX3sU?t=993
Revolution 2019,2019-10-12,Europe,0,2E+ Final,Mr Peck,PC,RF,PS,Sanji,BB,PC,BW,https://youtu.be/cOxovqWX3sU?t=1793
Casual Matches,2019-10-12,North America,1,2E+ Final,Nano,PC,BB,N,Wingit,VA,PS,PC,https://youtu.be/gyu41r3p4C4
Casual Matches,2019-10-16,North America,1,2E+ Final,Tonberry,FU,N,N,Wingit,PC,N,N,https://youtu.be/DTZVli3M-mg
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Spinny,PS,RF,N,Age,CE,BW,FI,https://youtu.be/txFYQyZLYg0?t=1064
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Mao,DB,BB,PC,DEMACLIO,BW,FU,N,https://youtu.be/txFYQyZLYg0?t=1737
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Age,CE,BW,FI,Kaduseon,PC,BB,N,https://youtu.be/txFYQyZLYg0?t=2111
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,cobalt,PS,FI,N,Mao,DB,BB,PC,https://youtu.be/txFYQyZLYg0?t=2764
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Crazy Diamond,VA,CE,N,https://youtu.be/txFYQyZLYg0?t=3613
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Mao,DB,BB,PC,Age,CE,BW,FI,https://youtu.be/txFYQyZLYg0?t=4152
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,chimps,FI,PS,BB,Crazy Diamond,VA,CE,N,https://youtu.be/txFYQyZLYg0?t=4914
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,danyku,FU,N,N,Kaduseon,PC,BB,N,https://youtu.be/txFYQyZLYg0?t=5629
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Kaduseon,PC,BB,N,Crazy Diamond,VA,CE,N,https://youtu.be/txFYQyZLYg0?t=6090
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Mao,DB,BB,PC,chimps,PS,FI,BB,https://youtu.be/txFYQyZLYg0?t=6968
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Age,CE,BW,FI,https://youtu.be/txFYQyZLYg0?t=7584
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Age,CE,BW,FI,Crazy Diamond,VA,CE,N,https://youtu.be/txFYQyZLYg0?t=8544
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,chimps,FI,PS,BB,https://youtu.be/txFYQyZLYg0?t=9075
Skullgirls OCE Ranbats,2019-10-18,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,Mao,DB,BB,PC,https://youtu.be/txFYQyZLYg0?t=9668
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,Drip,MF,N,N,Crazy Diamond,VA,CE,N,https://youtu.be/gk81NTjp5Ik
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Hagith,MF,BW,N,https://youtu.be/gk81NTjp5Ik?t=510
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,Ramsnacks,MF,PW,BB,DEMACLIO,FU,N,N,https://youtu.be/gk81NTjp5Ik?t=995
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,Carriage,RF,N,N,CM,PW,N,N,https://youtu.be/gk81NTjp5Ik?t=1589
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,Mao,DB,BB,PC,No Funny Name,FI,CE,BB,https://youtu.be/gk81NTjp5Ik?t=2049
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,Hagith,MF,BW,N,CM,CE,PW,N,https://youtu.be/DtZfgYJOi6k
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,Age,BW,PW,BB,No Funny Name,FI,CE,BB,https://youtu.be/DtZfgYJOi6k?t=687
Skullgirls OCE Danisen,2019-10-21,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Mao,DB,BB,PC,https://youtu.be/DtZfgYJOi6k?t=1914
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Enhasiac,VA,N,N,Mao,DB,BB,PC,https://youtu.be/YMmE1e5-JnM?t=716
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Hagith,MF,BW,N,Drip,MF,N,N,https://youtu.be/YMmE1e5-JnM?t=1077
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,pepsi,BW,BB,N,No Funny Name,FI,CE,BB,https://youtu.be/YMmE1e5-JnM?t=1536
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Hagith,MF,BW,N,Crazy Diamond,VA,CE,N,https://youtu.be/YMmE1e5-JnM?t=2089
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Luminum,VA,EL,N,SeaJay,CE,DB,BB,https://youtu.be/YMmE1e5-JnM?t=2523
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Mao,DB,BB,PC,cobalt,PS,FI,N,https://youtu.be/YMmE1e5-JnM?t=3051
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,pepsi,BW,BB,N,https://youtu.be/YMmE1e5-JnM?t=3472
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Mao,DB,BB,PC,SeaJay,CE,DB,BB,https://youtu.be/YMmE1e5-JnM?t=4090
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,SeaJay,CE,DB,BB,https://youtu.be/YMmE1e5-JnM?t=4915
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Mao,DB,BB,PC,Crazy Diamond,VA,CE,N,https://youtu.be/YMmE1e5-JnM?t=5356
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Luminum,VA,EL,N,https://youtu.be/YMmE1e5-JnM?t=6148
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Crazy Diamond,VA,CE,N,https://youtu.be/YMmE1e5-JnM?t=6683
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,Mao,DB,BB,PC,https://youtu.be/YMmE1e5-JnM?t=7800
Skullgirls OCE Ranbats,2019-10-25,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,Mao,DB,BB,PC,https://youtu.be/YMmE1e5-JnM?t=8510
Casual Matches,2019-10-25,North America,1,2E+ Final,Tmo,MF,EL,N,Wingit,VA,PC,N,https://youtu.be/OMhNK2u34Bo
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Dylan,VA,PS,N,Kaduseon,PC,BB,N,https://youtu.be/1RVh0JAxiJQ?t=72
York Street Battles,2019-10-26,Oceania,0,2E+ Final,SeaJay,CE,DB,BB,Hinoko,CE,BB,N,https://youtu.be/1RVh0JAxiJQ?t=507
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Eterpay,FU,RF,VA,Crazy Diamond,VA,CE,N,https://youtu.be/1RVh0JAxiJQ?t=974
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Kaduseon,PC,BB,N,SeaJay,CE,BB,N,https://youtu.be/1RVh0JAxiJQ?t=1771
York Street Battles,2019-10-26,Oceania,0,2E+ Final,SeaJay,CE,BB,N,Eterpay,FU,RF,VA,https://youtu.be/1RVh0JAxiJQ?t=2253
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Dylan,VA,PS,N,Crazy Diamond,VA,CE,N,https://youtu.be/1RVh0JAxiJQ?t=3032
York Street Battles,2019-10-26,Oceania,0,2E+ Final,pepsi,BW,BB,N,Kaduseon,PC,BB,N,https://youtu.be/1RVh0JAxiJQ?t=3383
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Crazy Diamond,VA,CE,N,Kaduseon,PC,BB,N,https://youtu.be/1RVh0JAxiJQ?t=3829
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Crazy Diamond,VA,CE,N,Eterpay,FU,RF,VA,https://youtu.be/1RVh0JAxiJQ?t=4445
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Crazy Diamond,VA,CE,N,SeaJay,CE,BB,N,https://youtu.be/1RVh0JAxiJQ?t=5242
York Street Battles,2019-10-26,Oceania,0,2E+ Final,Crazy Diamond,VA,CE,N,SeaJay,CE,BB,N,https://youtu.be/1RVh0JAxiJQ?t=5916
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Mith,FI,PS,N,AdK | Will,SQ,BB,N,https://youtu.be/eDexM9H36a4?t=115s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Joe Blade,SQ,BB,N,Kaiden,SQ,N,N,https://youtu.be/eDexM9H36a4?t=628s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Joe Blade,SQ,BB,N,Kima,RF,PW,PS,https://youtu.be/eDexM9H36a4?t=1165s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Jorge,PC,BW,BB,AdK | Will,SQ,BB,N,https://youtu.be/eDexM9H36a4?t=1939s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Shovel,PC,RF,N,Kima,RF,PW,PS,https://youtu.be/eDexM9H36a4?t=2485s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Hime,DB,PC,BB,Jorge,PC,BW,BB,https://youtu.be/eDexM9H36a4?t=3029s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Hime,DB,PC,BB,Joe Blade,SQ,BB,N,https://youtu.be/eDexM9H36a4?t=3689s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,AdK | Will,SQ,BB,N,Shovel,PC,RF,N,https://youtu.be/eDexM9H36a4?t=4295s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Kima,RF,PW,PS,Jorge,PC,BW,BB,https://youtu.be/eDexM9H36a4?t=5146s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,AdK | Will,SQ,BB,N,Joe Blade,SQ,BB,N,https://youtu.be/eDexM9H36a4?t=6017s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Joe Blade,SQ,BB,N,Kima,RF,PW,PS,https://youtu.be/eDexM9H36a4?t=6759s
Brasil Special Showdown,2019-10-28,South America,1,2E+ Final,Kima,RF,PW,PS,Jorge,PC,BW,BB,https://youtu.be/eDexM9H36a4?t=7539s
Casual Matches,2019-10-30,North America,1,2E+ Final,Nadeko,VA,DB,N,WIngit,VA,PC,N,https://youtu.be/JrTpxi1NUyA
Casual Matches,2019-10-31,North America,1,2E+ Final,Cuban Chris,CE,BB,N,Wingit,PC,N,N,https://youtu.be/Pt4bs9uLRW4
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Luminum,VA,EL,N,Hinoko,CE,BB,N,https://youtu.be/bHmjZi9UpZs?t=1761
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Carriage,RF,N,N,cobalt,PS,FI,N,https://youtu.be/bHmjZi9UpZs?t=2168
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Murix,BB,EL,N,Mao,DB,BB,PC,https://youtu.be/bHmjZi9UpZs?t=2645
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Luminum,VA,EL,N,No Funny Name,FI,CE,BB,https://youtu.be/bHmjZi9UpZs?t=3135
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Age,MF,RF,VA,Hagith,MF,BW,N,https://youtu.be/bHmjZi9UpZs?t=4012
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Kaduseon,PC,BB,N,cobalt,PS,FI,N,https://youtu.be/bHmjZi9UpZs?t=4748
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Hinoko,CE,BB,N,Age,SQ,PW,DB,https://youtu.be/bHmjZi9UpZs?t=5455
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Luminum,VA,EL,N,Mao,DB,BB,PC,https://youtu.be/bHmjZi9UpZs?t=5981
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Hagith,MF,BW,N,Kaduseon,PC,BB,N,https://youtu.be/bHmjZi9UpZs?t=6482
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,cobalt,PS,FI,N,Age,BB,BW,PS,https://youtu.be/bHmjZi9UpZs?t=6876
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Mao,DB,BB,PC,Kaduseon,PC,BB,N,https://youtu.be/bHmjZi9UpZs?t=7547
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Luminum,VA,EL,N,https://youtu.be/bHmjZi9UpZs?t=8619
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Kaduseon,PC,BB,N,No Funny Name,FI,CE,BB,https://youtu.be/bHmjZi9UpZs?t=9653
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Kaduseon,PC,BB,N,Mao,DB,BB,PC,https://youtu.be/bHmjZi9UpZs?t=10312
Skullgirls OCE Ranbats,2019-11-01,Oceania,1,2E+ Final,Mao,DB,BB,PC,Kaduseon,PC,BB,N,https://youtu.be/bHmjZi9UpZs?t=10952
Casual Matches,2019-11-01,North America,1,2E+ Final,Lalito,PC,N,N,Wingit,PC,N,N,https://youtu.be/S-ctwWWLlXU
Casual Matches,2019-11-01,South America,1,2E+ Final,Jorge,PC,BW,BB,Acido,DB,FU,FI,https://youtu.be/30jtTem_2mA
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Purus,BW,RF,FI,Dana Razuri,RF,CE,N,https://youtu.be/6PUQecUJ6cI?t=934
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Senyu,PC,FI,MF,Mr Machi,CE,N,N,https://youtu.be/6PUQecUJ6cI?t=1365
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Yew,PW,PS,N,Dana Razuri,RF,CE,N,https://youtu.be/6PUQecUJ6cI?t=1930
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,ASR,MF,BW,CE,Wolffie,MF,N,N,https://youtu.be/6PUQecUJ6cI?t=2289
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Morris_Jacobs,FI,SQ,N,Jeditroller,EL,N,N,https://youtu.be/6PUQecUJ6cI?t=2627
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Senyu,PC,FI,MF,Mei,DB,N,N,https://youtu.be/6PUQecUJ6cI?t=3035
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,ASR,MF,BW,CE,Yew,MF,N,N,https://youtu.be/6PUQecUJ6cI?t=4183
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Senyu,PC,FI,MF,Dana Razuri,RF,CE,N,https://youtu.be/6PUQecUJ6cI?t=4730
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Mei,BW,DB,BB,Yew,MF,N,N,https://youtu.be/6PUQecUJ6cI?t=5240
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Senyu,PC,FI,MF,Yew,MF,N,N,https://youtu.be/6PUQecUJ6cI?t=5656
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,ASR,MF,BW,CE,Morris_Jacobs,FI,SQ,N,https://youtu.be/6PUQecUJ6cI?t=6016
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,Morris_Jacobs,FI,SQ,N,Yew,MF,N,N,https://youtu.be/6PUQecUJ6cI?t=6526
back to the arcade 10,2019-11-02,Europe,1,2E+ Final,ASR,MF,BW,CE,Yew,MF,N,N,https://youtu.be/6PUQecUJ6cI?t=7114
Casual Matches,2019-11-04,North America,1,2E+ Final,Wingzero,DB,N,N,Wingit,PC,N,N,https://youtu.be/xSp8FscA8TA
Skullgirls OCE Danisen,2019-11-04,Oceania,1,2E+ Final,Carriage,RF,N,N,Drip,MF,N,N,https://youtu.be/oY-lbKrOyvA?t=1
Skullgirls OCE Danisen,2019-11-04,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,Ramsnacks,MF,PW,BB,https://youtu.be/oY-lbKrOyvA?t=1011
Skullgirls OCE Danisen,2019-11-04,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,CM,PW,N,N,https://youtu.be/oY-lbKrOyvA?t=2184
Skullgirls OCE Danisen,2019-11-04,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Hagith,MF,BW,N,https://youtu.be/oY-lbKrOyvA?t=2910
Skullgirls OCE Danisen,2019-11-04,Oceania,1,2E+ Final,Mao,DB,BB,PC,DEMACLIO,FU,N,N,https://youtu.be/oY-lbKrOyvA?t=4083
Casual Matches,2019-11-06,North America,1,2E+ Final,Wingit,PC,N,N,Cuban Chris,BB,N,N,https://youtu.be/Z-sz-tlFCU8
Casual Matches,2019-11-07,North America,1,2E+ Final,Scramble,RF,SQ,N,WIngit,PC,N,N,https://youtu.be/tPQv-AcGxlo
"Kumite, chimps",2019-11-07,Oceania,1,2E+ Final,chimps,PS,FI,BB,Age,EL,DB,N,https://youtu.be/iCaLaeTSqb8?t=27
"Kumite, chimps",2019-11-07,Oceania,1,2E+ Final,Mao,DB,BB,PC,chimps,PS,FI,BB,https://youtu.be/iCaLaeTSqb8?t=1545
"Kumite, chimps",2019-11-07,Oceania,1,2E+ Final,chimps,PS,FI,BB,Drip,MF,N,N,https://youtu.be/iCaLaeTSqb8?t=3313
"Kumite, chimps",2019-11-07,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,chimps,PS,FI,BB,https://youtu.be/iCaLaeTSqb8?t=4445
"Kumite, chimps",2019-11-07,Oceania,1,2E+ Final,chimps,PS,FI,BB,cobalt,PS,FI,N,https://youtu.be/iCaLaeTSqb8?t=5503
"Kumite, chimps",2019-11-07,Oceania,1,2E+ Final,chimps,PS,FI,BB,SeaJay,CE,DB,BB,https://youtu.be/iCaLaeTSqb8?t=6534
"Kumite, chimps",2019-11-07,Oceania,1,2E+ Final,chimps,PS,FI,BB,Ramsnacks,MF,PW,BB,https://youtu.be/iCaLaeTSqb8?t=8123
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,cobalt,PS,FI,N,Estelar,SQ,PS,N,https://youtu.be/yEK_G9Mfjc4?t=1181
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,Ramsnacks,MF,PW,BB,Hagith,MF,BW,N,https://youtu.be/yEK_G9Mfjc4?t=1650
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,cobalt,PS,FI,N,No Funny Name,FI,CE,BB,https://youtu.be/yEK_G9Mfjc4?t=1957
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,Hinoko,CE,BB,N,Mao,DB,BB,PC,https://youtu.be/yEK_G9Mfjc4?t=2466
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,Carriage,RF,N,N,SeaJay,CE,DB,BB,https://youtu.be/yEK_G9Mfjc4?t=2872
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,pepsi,BW,BB,N,Ramsnacks,MF,PW,BB,https://youtu.be/yEK_G9Mfjc4?t=3385
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,cobalt,PS,FI,N,SeaJay,CE,DB,BB,https://youtu.be/yEK_G9Mfjc4?t=4210
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,Mao,DB,BB,PC,pepsi,BW,BB,N,https://youtu.be/yEK_G9Mfjc4?t=4910
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,cobalt,PS,FI,N,Ramsnacks,MF,PW,BB,https://youtu.be/yEK_G9Mfjc4?t=5466
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,pepsi,BW,BB,N,https://youtu.be/yEK_G9Mfjc4?t=6018
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Mao,DB,BB,PC,https://youtu.be/yEK_G9Mfjc4?t=6488
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,Ramsnacks,MF,PW,BB,pepsi,BW,BB,N,https://youtu.be/yEK_G9Mfjc4?t=7066
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,pepsi,BW,BB,N,https://youtu.be/yEK_G9Mfjc4?t=7555
Skullgirls OCE Ranbats,2019-11-08,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Mao,DB,BB,PC,https://youtu.be/yEK_G9Mfjc4?t=7953
Casual Matches,2019-11-08,North America,1,2E+ Final,Wingit,PC,N,N,Tonberry,FU,N,N,https://youtu.be/QD1k3Yw2PAg
Casual Matches,2019-11-09,North America,1,2E+ Final,Mocktopus,MF,DB,N,Wingit,PC,N,N,https://youtu.be/EYy_NQUYQCE
Casual Matches,2019-11-10,North America,1,2E+ Final,PoPo,PC,FU,N,Wingit,PC,N,N,https://youtu.be/EU5gLI4j95I
Casual Matches,2019-11-10,North America,1,2E+ Final,Wingit,SQ,N,N,Daydream,BW,N,N,https://youtu.be/jkd82KgH88M?t=161
Ignite FGC Meetups,2019-11-11,North America,0,2E+ Final,BoatsandJoes,MF,N,N,GrossToast,FU,N,N,https://youtu.be/QbEJPiS2RL4?t=2m17s
Ignite FGC Meetups,2019-11-11,North America,0,2E+ Final,ClawsomeBombs,EL,PS,N,WLA | Maul,BW,BB,N,https://youtu.be/QbEJPiS2RL4?t=11m9s
