Event,Date,Region,Netplay,Version,P1Name,P1Char1,P1Char2,P1Char3,P2Name,P2Char1,P2Char2,P2Char3,URL
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,ShakyFingers,CE,BB,N,Nope.avi,DB,AN,UM,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=54m19s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,bootyballspopeyes,VA,DB,EL,Tengu Nano,EL,CE,BB,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=59m4s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Nope.avi,PC,DB,UM,Cloud,VA,CE,DB,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=1h6m36s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Triviality,PC,RF,SQ,bootyballspopeyes,VA,DB,EL,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=1h12m49s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,PME,RF,AN,MF,Tengu Nano,EL,CE,BB,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=1h24m59s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Reis,BD,PS,FI,iControl,VA,CE,DB,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=1h35m18s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,PME,MF,AN,RF,Cloud,VA,CE,DB,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=1h41m10s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Triviality,PC,RF,SQ,Reis,BD,PS,FI,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=1h53m37s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Nope.avi,PC,DB,UM,bootyballspopeyes,VA,DB,EL,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=2h3m25s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Triviality,PC,RF,SQ,PME,RF,AN,MF,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=2h12m31s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Triviality,PC,RF,SQ,bootyballspopeyes,VA,DB,EL,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=2h21m1s
Mix Masters Online #43,2023-09-23,North America,1,Marie Patch,Triviality,PC,RF,SQ,Nope.avi,PC,DB,UM,https://www.youtube.com/watch?v=1a6p2vB4OFQ&t=2h28m58s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,RamenKid08,PC,SQ,N,karate jesus,BW,N,N,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=21m53s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Greenhood,EL,AN,RF,Afince,DB,CE,N,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=26m48s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Gojirark,VA,CE,BB,Dema,UM,RF,PS,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=31m50s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Greenhood,EL,AN,RF,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=37m53s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Drip,FI,AN,RF,Gojirark,VA,CE,BB,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=44m39s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Drip,FI,AN,RF,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=51m2s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Greenhood,EL,AN,RF,Dema,UM,RF,PS,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=1h3m54s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Greenhood,EL,AN,RF,Afince,DB,CE,N,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=1h10m15s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Afince,DB,CE,N,Drip,FI,AN,RF,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=1h15m47s
Skullgirls OCE Quickbats,2023-09-22,Oceania,1,Black Dahlia Patch,Drip,FI,AN,RF,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=PE6MJmpTGL4&t=1h29m47s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Aymer,EL,PW,DB,Rodserra,PS,FI,AN,https://youtu.be/qxOjb-Cr8gE?t=2m12s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Z__Veronica,VA,DB,FU,Tiago,RF,CE,BW,https://youtu.be/qxOjb-Cr8gE?t=15m30s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Lugon,FI,PW,BW,Rodserra,PS,FI,AN,https://youtu.be/qxOjb-Cr8gE?t=26m16s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Ikkisoad,FI,PW,CE,Tiago,RF,CE,BW,https://youtu.be/qxOjb-Cr8gE?t=44m31s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Ikkisoad,FI,PW,CE,Rodserra,PS,FI,AN,https://youtu.be/qxOjb-Cr8gE?t=58m8s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Tiago,RF,CE,BW,Lugon,FI,PW,BW,https://youtu.be/qxOjb-Cr8gE?t=1h13m46s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Rodserra,PS,FI,AN,Lugon,FI,PW,BW,https://youtu.be/qxOjb-Cr8gE?t=1h30m51s
Max Undizzy #18,2023-09-22,South America,1,Black Dahlia Patch,Ikkisoad,FI,PW,CE,Lugon,FI,PW,BW,https://youtu.be/qxOjb-Cr8gE?t=1h45m47s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,Arcccck,MF,RF,N,Insendo,VA,BB,N,https://www.youtube.com/watch?v=tsku6ViD6OI&t=28m55s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,socity,VA,AN,N,FishBat,BD,PW,FU,https://www.youtube.com/watch?v=tsku6ViD6OI&t=37m10s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,FishBat,BD,PW,FU,TenetDragon,PC,CE,N,https://www.youtube.com/watch?v=tsku6ViD6OI&t=43m38s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,SketchyFish,PS,N,N,TenetDragon,PC,CE,N,https://www.youtube.com/watch?v=tsku6ViD6OI&t=53m37s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,Insendo,VA,BB,N,RamenKid08,AN,N,N,https://www.youtube.com/watch?v=tsku6ViD6OI&t=56m20s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,Arcccck,MF,RF,N,socity,VA,AN,N,https://www.youtube.com/watch?v=tsku6ViD6OI&t=58m56s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,Insendo,VA,BB,N,FishBat,BD,PW,FU,https://www.youtube.com/watch?v=tsku6ViD6OI&t=1h5m8s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,TenetDragon,PC,CE,N,Arcccck,MF,RF,N,https://www.youtube.com/watch?v=tsku6ViD6OI&t=1h14m25s
Skullgirls OCE Newbbats,2023-09-21,Oceania,1,Black Dahlia Patch,Aeiry,AN,N,N,RamenKid08,AN,N,N,https://www.youtube.com/watch?v=tsku6ViD6OI&t=1h18m6s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Aeiry,UM,AN,BB,Greenhood,EL,AN,RF,https://www.youtube.com/watch?v=vJPpde2hmGg
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,SketchyFish,PS,N,N,Aroomelia Watson,AN,DB,BW,https://www.youtube.com/watch?v=vJPpde2hmGg&t=13m2s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Beetron,PS,BD,EL,Gojirark,VA,BD,BB,https://www.youtube.com/watch?v=vJPpde2hmGg&t=29m13s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Dez,PC,PW,SQ,chimps,FI,BB,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=53m1s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,chimps,FI,BB,N,Hagith,MF,BW,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=1h10m3s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,chimps,FI,BB,N,RamenKid08,PC,SQ,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=1h24m35s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,chimps,FI,N,N,SketchyFish,PS,AN,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=1h34m16s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,ezkr,PS,SQ,VA,ComicBookGuy,MF,BD,FI,https://www.youtube.com/watch?v=vJPpde2hmGg&t=1h46m2s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,ComicBookGuy,MF,BD,FI,SketchyFish,PS,AN,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=2h10m17s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,ezkr,PS,SQ,VA,Beetron,PS,BD,EL,https://www.youtube.com/watch?v=vJPpde2hmGg&t=2h18m22s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Hagith,MF,BW,N,ezkr,PS,SQ,VA,https://www.youtube.com/watch?v=vJPpde2hmGg&t=2h38m56s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,SketchyFish,PS,AN,N,free food,BW,RF,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=2h52m40s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Murix,EL,BB,N,Gojirark,VA,BD,BB,https://www.youtube.com/watch?v=vJPpde2hmGg&t=3h3m13s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,RamenKid08,PC,SQ,N,Hagith,MF,BW,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=3h12m30s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Murix,BB,EL,N,Hagith,MF,BW,N,https://www.youtube.com/watch?v=vJPpde2hmGg&t=3h30m0s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Murix,EL,BB,N,Hagith,MF,BW,N,https://www.youtube.com/watch?v=glfiBEtBWs0
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,SketchyFish,PS,AN,N,Hagith,MF,BW,N,https://www.youtube.com/watch?v=glfiBEtBWs0&t=5m51s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,topgear,DB,FI,N,Hagith,MF,BW,N,https://www.youtube.com/watch?v=glfiBEtBWs0&t=17m40s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,SketchyFish,PS,N,N,RamenKid08,PC,SQ,N,https://www.youtube.com/watch?v=glfiBEtBWs0&t=27m31s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Jafferboof,BW,BB,N,SketchyFish,PS,N,N,https://www.youtube.com/watch?v=glfiBEtBWs0&t=38m59s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,No Funny Name,FI,CE,BB,Greenhood,EL,AN,RF,https://www.youtube.com/watch?v=glfiBEtBWs0&t=44m36s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,No Funny Name,FI,CE,BB,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=glfiBEtBWs0&t=59m17s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,Pixley,UM,AN,RF,SketchyFish,PS,N,N,https://www.youtube.com/watch?v=glfiBEtBWs0&t=1h17m53s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,topgear,DB,FI,EL,SketchyFish,PS,AN,N,https://www.youtube.com/watch?v=glfiBEtBWs0&t=1h34m24s
Skullgirls OCE Danisen,2023-09-18,Oceania,1,Black Dahlia Patch,free food,BW,RF,N,Jafferboof,BW,BB,N,https://www.youtube.com/watch?v=glfiBEtBWs0&t=1h43m16s
Skullgirls OCE Quickbats,2023-09-15,Oceania,1,Black Dahlia Patch,Gojirark,VA,BD,BB,Afince,DB,CE,N,https://www.youtube.com/watch?v=xa1Qif2MqeQ&t=26m48s
Skullgirls OCE Quickbats,2023-09-15,Oceania,1,Black Dahlia Patch,Pika_Bat,CE,SQ,BB,Hemrock,PS,FU,N,https://www.youtube.com/watch?v=xa1Qif2MqeQ&t=35m28s
Skullgirls OCE Quickbats,2023-09-15,Oceania,1,Black Dahlia Patch,Afince,DB,CE,N,Drip,FI,AN,RF,https://www.youtube.com/watch?v=xa1Qif2MqeQ&t=42m56s
Skullgirls OCE Quickbats,2023-09-15,Oceania,1,Black Dahlia Patch,Afince,DB,CE,N,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=xa1Qif2MqeQ&t=51m7s
Skullgirls OCE Quickbats,2023-09-15,Oceania,1,Black Dahlia Patch,Drip,FI,AN,RF,Gojirark,VA,BD,BB,https://www.youtube.com/watch?v=xa1Qif2MqeQ&t=57m22s
Skullgirls OCE Quickbats,2023-09-15,Oceania,1,Black Dahlia Patch,Pika_Bat,CE,SQ,BB,Drip,FI,AN,RF,https://www.youtube.com/watch?v=xa1Qif2MqeQ&t=1h4m12s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,FishBat,BD,PW,FU,DressedCheese91,BD,UM,BB,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=32m9s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,PixelAtion,BB,N,N,RamenKid08,SQ,MF,N,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=57m48s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,PixelAtion,BB,N,N,TenetDragon,PC,CE,N,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=1h11m46s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,FishBat,BD,PW,FU,RamenKid08,SQ,N,N,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=1h21m43s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,DressedCheese91,CE,N,N,PixelAtion,BB,N,N,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=1h28m5s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,FishBat,BD,PW,FU,PixelAtion,BB,N,N,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=1h30m56s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,PixelAtion,BB,N,N,Perple,PW,N,N,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=1h38m52s
Skullgirls OCE Newbbats,2023-09-14,Oceania,1,Black Dahlia Patch,Drip,SQ,N,N,RamenKid08,MF,SQ,N,https://www.youtube.com/watch?v=Tp8fpHQiHW8&t=1h48m37s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,Murix,EL,BB,N,Gojirark,VA,BD,BB,https://www.youtube.com/watch?v=BWZE6Q95CcA
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,Zade,FU,VA,N,Spawnstar,DB,N,N,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=12m29s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,SeaJay,VA,CE,BB,Zade,VA,FU,N,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=22m24s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,Eterpay,AN,RF,EL,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=30m36s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,TenetDragon,PC,CE,N,Hinoko,CE,EL,N,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=41m6s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,SeaJay,VA,CE,BB,Gojirark,VA,BD,BB,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=57m48s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,SeaJay,VA,CE,BB,No Funny Name,FI,CE,BB,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=1h6m43s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,Eterpay,RF,EL,AN,Murix,EL,BB,N,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=1h21m22s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,Hinoko,CE,EL,N,Gojirark,CE,BD,BB,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=1h33m47s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,Gojirark,CE,BD,BB,Eterpay,RF,AN,EL,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=1h52m30s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,No Funny Name,FI,CE,BB,Eterpay,RF,AN,EL,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=2h8m15s
York Street Battles,2023-09-09,Oceania,0,Black Dahlia Patch,No Funny Name,FI,CE,BB,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=BWZE6Q95CcA&t=2h16m26s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Aymer,EL,PW,DB,Alone,MF,FI,PS,https://youtu.be/x7G_7bqh4Dw?t=2m38s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Alone,MF,FI,PS,Aymer,EL,DB,N,https://youtu.be/x7G_7bqh4Dw?t=10m50s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Cassie,BD,CE,MF,MagicJLS,VA,BB,FI,https://youtu.be/x7G_7bqh4Dw?t=17m4s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Cassie,MF,CE,BD,MagicJLS,VA,BB,FI,https://youtu.be/x7G_7bqh4Dw?t=23m47s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,ShinyPine,SQ,BB,AN,Rodserra,PS,FI,AN,https://youtu.be/x7G_7bqh4Dw?t=29m4s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Tiago,EL,BD,BW,Arkhan,BW,RF,BB,https://youtu.be/x7G_7bqh4Dw?t=40m58s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Rodserra,PS,FI,AN,Lugon,FI,PW,BW,https://youtu.be/x7G_7bqh4Dw?t=55m39s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Tiago,EL,BD,BW,Kaepoguru,MF,FU,FI,https://youtu.be/x7G_7bqh4Dw?t=1h6m34s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Rodserra,PS,FI,AN,Aymer,EL,DB,N,https://youtu.be/x7G_7bqh4Dw?t=1h21m21s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Tiago,EL,BD,BW,Ryuuji Kei,VA,RF,DB,https://youtu.be/x7G_7bqh4Dw?t=1h34m2s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Kaepoguru,MF,FU,FI,Lugon,FI,PW,BW,https://youtu.be/x7G_7bqh4Dw?t=1h43m0s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Tiago,EL,BD,BW,Rodserra,PS,FI,AN,https://youtu.be/x7G_7bqh4Dw?t=1h54m52s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Kaepoguru,MF,FU,FI,Tiago,EL,BD,BW,https://youtu.be/x7G_7bqh4Dw?t=2h3m43s
Max Undizzy #17,2023-09-09,South America,1,Black Dahlia Patch,Kaepoguru,MF,FU,FI,Lugon,FI,PW,BW,https://youtu.be/x7G_7bqh4Dw?t=2h18m55s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,Hagith,MF,BW,N,karate jesus,BW,N,N,https://www.youtube.com/watch?v=mBtHZWnrshA&t=26m5s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,SeaJay,VA,CE,BB,Afince,DB,CE,N,https://www.youtube.com/watch?v=mBtHZWnrshA&t=30m32s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,karate jesus,BW,N,N,Drip,FI,AN,RF,https://www.youtube.com/watch?v=mBtHZWnrshA&t=39m3s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,No Funny Name,FI,CE,BB,Beetron,PS,BD,EL,https://www.youtube.com/watch?v=mBtHZWnrshA&t=42m42s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,Gojirark,VA,BD,BB,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=mBtHZWnrshA&t=48m27s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,Drip,FI,AN,RF,SeaJay,VA,CE,BB,https://www.youtube.com/watch?v=mBtHZWnrshA&t=58m14s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,No Funny Name,FI,CE,BB,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=mBtHZWnrshA&t=1h3m59s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,Drip,FI,AN,RF,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=mBtHZWnrshA&t=1h11m50s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,SeaJay,VA,CE,BB,Beetron,PS,BD,EL,https://www.youtube.com/watch?v=mBtHZWnrshA&t=1h27m20s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,SeaJay,VA,CE,BB,Afince,DB,CE,N,https://www.youtube.com/watch?v=mBtHZWnrshA&t=1h43m42s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,Afince,DB,CE,N,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=mBtHZWnrshA&t=1h49m46s
Skullgirls OCE Quickbats,2023-09-08,Oceania,1,Black Dahlia Patch,Drip,FI,AN,RF,Pika_Bat,CE,SQ,BB,https://www.youtube.com/watch?v=mBtHZWnrshA&t=1h56m18s
Skullgirls OCE Newbbats,2023-09-07,Oceania,1,Black Dahlia Patch,Perple,FI,N,N,topgear,DB,FI,EL,https://www.youtube.com/watch?v=W8p4LuzNpNM&t=25m9s
Skullgirls OCE Newbbats,2023-09-07,Oceania,1,Black Dahlia Patch,Genja,MF,N,N,Zade,VA,FU,N,https://www.youtube.com/watch?v=W8p4LuzNpNM&t=39m59s
Skullgirls OCE Newbbats,2023-09-07,Oceania,1,Black Dahlia Patch,SketchyFish,PS,N,N,RamenKid08,SQ,N,N,https://www.youtube.com/watch?v=W8p4LuzNpNM&t=52m8s
Skullgirls OCE Newbbats,2023-09-07,Oceania,1,Black Dahlia Patch,SeaJay,VA,CE,BB,RamenKid08,PC,SQ,N,https://www.youtube.com/watch?v=W8p4LuzNpNM&t=1h0m59s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,Beetron,PS,BD,EL,karate jesus,BW,N,N,https://www.youtube.com/watch?v=sdem9OWtUTY
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,chimps,FI,RF,N,Jafferboof,BW,FI,BB,https://www.youtube.com/watch?v=sdem9OWtUTY&t=15m11s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,Aroomelia Watson,AN,DB,BW,ComicBookGuy,MF,BD,FI,https://www.youtube.com/watch?v=sdem9OWtUTY&t=24m30s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,Hagith,MF,BW,N,ComicBookGuy,MF,BD,DB,https://www.youtube.com/watch?v=sdem9OWtUTY&t=43m55s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,ComicBookGuy,MF,BD,FI,Pixley,UM,AN,RF,https://www.youtube.com/watch?v=sdem9OWtUTY&t=1h0m57s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,chimps,FI,BB,N,ezkr,PS,SQ,VA,https://www.youtube.com/watch?v=sdem9OWtUTY&t=1h11m9s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,ezkr,PS,SQ,VA,Frontier Dustice,VA,RF,BB,https://www.youtube.com/watch?v=sdem9OWtUTY&t=1h26m28s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,karate jesus,BW,N,N,Greenhood,EL,RF,SQ,https://www.youtube.com/watch?v=sdem9OWtUTY&t=1h35m9s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,Pixley,UM,AN,RF,Hagith,MF,BW,N,https://www.youtube.com/watch?v=sdem9OWtUTY&t=1h49m34s
Skullgirls OCE Danisen,2023-09-04,Oceania,1,Black Dahlia Patch,Pika_Bat,CE,SQ,BB,Aeiry,UM,AN,BB,https://www.youtube.com/watch?v=sdem9OWtUTY&t=2h5m33s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,ComicBookGuy,FI,N,N,Drip,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=10m11s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,Dema,FI,N,N,ComicBookGuy,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=13m21s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,Zade,FI,N,N,karate jesus,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=20m39s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,No Funny Name,FI,N,N,Dema,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=25m51s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,Drip,FI,N,N,No Funny Name,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=31m3s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,karate jesus,FI,N,N,Aeiry,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=39m9s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,Drip,FI,N,N,karate jesus,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=43m22s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,Gojirark,FI,N,N,No Funny Name,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=50m9s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,Aeiry,FI,N,N,Pika_Bat,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=54m11s
GreggyBats,2023-09-02,Oceania,1,Black Dahlia Patch,Pika_Bat,FI,N,N,No Funny Name,FI,N,N,https://www.youtube.com/watch?v=2T9ywpCaC_A&t=59m21s
